coverage_risk,demo_volatility,bio_compliance_risk,ALRI,ALRI_next_month
0.03790087463556846,0.0,0.2748815165876777,0.09383471736697384,12.480984057140457
0.024032042723631464,0.0,0.6905784288961859,0.2143831414859452,0.20633861734175804
0.04123711340206182,0.0,0.6005625879043601,0.19253991039192658,191.07135084881344
0.043749999999999956,0.0,0.5980861244019139,0.19255083732057415,0.21662355658198615
0.029556650246305383,0.0,0.40044493882091214,0.12900047672016524,190.98582387578648
0.037209302325581395,0.0,0.4751602564102564,0.15371086762075134,191.02256497590858
0.023547880690737877,0.0,0.3469263542300669,0.11114227047624144,190.98871822216722
0.030054644808743203,0.0,0.5181467181467181,0.16446040888663838,4.130021280009302
0.03222557905337364,0.0,0.6496217851739788,0.20455420926820575,0.19921775096629699
0.1333333333333333,0.0,0.515878616796048,0.19476358503881436,8.457314680200415
0.10784313725490191,0.0,0.21971496437054627,0.09826743048763445,0.09725274725274723
0.031952662721893454,0.0,0.5908063300678221,0.18682769783691466,0.1886558924485126
0.1785714285714286,0.0,0.4006211180124224,0.1737577639751553,191.0656040955667
0.10385756676557867,0.0,0.6267140680548502,0.21917149044612866,191.06635608522765
0.051587301587301626,0.0,0.6645502645502646,0.21484126984126983,191.1036810186436
0.03453453453453459,0.0,0.606549815498155,0.19232530500980685,191.04282214067948
0.03872053872053871,0.0,0.5479559748427674,0.1760029540689918,17.216475850287395
0.033236994219653204,0.0,0.5565286624203822,0.1769296969920106,0.11564516129032258
0.09152542372881356,0.0,0.4808743169398907,0.17171992220061127,191.02814888197
0.03424657534246578,0.0,0.4066310975609756,0.1322633018710324,191.04710799656212
0.15673981191222575,0.0,0.6245847176079734,0.23439735885605972,12.814478921802332
0.05371900826446285,0.0,0.5499001996007984,0.18108576235957838,32.5676425079545
0.05847953216374269,0.0,0.4400966183574879,0.14957284515636918,191.02578266699527
0.06818181818181823,0.0,0.678663629460896,0.22405363429281427,191.03430027262905
0.05188679245283023,0.0,0.47960848287112556,0.15944858259718675,2.7249565690389694
0.016038492381716174,0.0,0.23228803716608593,0.07449795886434063,191.00120096445124
0.057432432432432456,1.0,0.5130820399113082,191.0481870086984,191.04061161436368
0.06222222222222218,0.9757809028253845,0.4759111855886049,186.4156032867743,0.21239495798319327
0.05970149253731338,1.0,0.4254062038404727,191.02256497590858,191.08964136264743
0.07473309608540923,1.0,0.46964997784669915,191.0403475891749,191.07374499576238
0.10909090909090913,1.0,0.4161490683229814,191.03460466021943,191.09492740383737
0.06914893617021278,1.0,0.6312703583061889,191.0871584553382,191.02703266699527
0.048850574712643646,1.0,0.48460591133004927,191.03706961280807,191.06501967998227
0.0195227765726681,1.0,0.4562916503332026,191.01977699506702,191.01313429805634
0.08759124087591241,1.0,0.5249679897567221,191.06080043618505,0.14460268094403872
0.025862068965517238,1.0,0.6280353200883002,191.07320188371142,0.18721804511278195
0.09459459459459463,1.0,0.6883671291355389,191.11192118411432,191.06703266699526
0.02196193265007318,1.0,0.6452353616532721,191.07719185528626,191.0838804930822
0.04741379310344829,1.0,0.5540051679586564,191.05745835531388,0.17425876010781668
0.009036144578313254,1.0,0.5547515677761699,191.04616898070162,190.94272107279238
0.043010752688172005,1.0,0.36684171042760694,190.99998840593,0.21029411764705885
0.08571428571428574,1.0,0.41800643086816724,191.02814888197,0.2431818181818182
0.04518072289156627,1.0,0.5291948371235402,191.0493453349998,191.08921215417476
0.024834437086092676,1.0,0.4764974482943862,191.0274322326094,191.03999562995824
0.11111111111111116,1.0,0.4734848484848485,191.05241145487406,191.10430539426798
0.02186711522287632,1.0,0.44764915053338605,191.01788754672214,191.0543571451736
0.0118534482758621,1.0,0.23727369542066024,190.95177081010422,190.97615300478554
0.01049868766404205,1.0,0.3377790663960568,190.9815159932133,191.0129588899303
0.031050955414012704,1.0,0.5730103806228374,191.0582510678063,0.18145506243666568
0.017045454545454586,1.0,0.5219298245614035,191.0387252507273,0.15144925395865733
0.024518388791593737,1.0,0.5177664974619289,191.03971813287134,164.53234180744315
0.017513134851138368,1.0,0.5959539196403485,191.0610727833427,191.07386154374947
0.01375000000000004,0.0,0.6151029748283753,0.1886558924485126,190.93739673041276
0.03488372093023251,0.0,0.32396788990825687,0.10765548325154681,191.08857112853374
0.20486111111111116,0.0,0.5209713024282561,0.21774972406181015,0.32225806451612904
0.027692307692307683,0.0,0.6992135046997889,0.21807174371762897,191.06474109001817
0.054621848739495826,0.0,0.5711703569814731,0.18773766171629067,2.7811342680305695
0.052631578947368474,0.0,0.4584139264990329,0.1533136516339204,10.172632824408113
0.02080000000000004,0.0,0.689031862745098,0.21294955882352942,9.2556929188205
0.03583061889250816,0.0,0.62708719851577,0.19887534522248346,6.992717668054213
0.17500000000000004,0.0,0.49343065693430654,0.200529197080292,1.9696806256605615
0.17427385892116187,0.0,0.5610561056105611,0.22059898935951688,191.17472497468756
0.022727272727272707,0.0,0.30970556161395857,0.09972985030236937,190.98387477225842
0.11363636363636365,0.0,0.4602510460251046,0.17216622289844047,191.08496917493179
0.04417670682730923,0.0,0.5612510860121633,0.18162833785184176,191.1156690306316
0.11111111111111116,0.0,0.4358974358974359,0.16410256410256413,0.27435897435897433
0.016961651917404175,0.0,0.38409146193140353,0.12031593415464231,0.18501896333754742
0.05022831050228316,0.0,0.4145299145299145,0.1394274675096593,0.6149593942179821
0.07182320441988954,0.0,0.6082551594746717,0.20402350916836837,191.054305394268
0.009803921568627416,0.0,0.4714131607335491,0.14436512469065296,6.324144005425382
0.07692307692307687,0.0,0.44852941176470584,0.1576357466063348,16.329887919906646
0.03966942148760333,0.0,0.48281960586154626,0.15674670820474487,13.682898963286728
0.08176100628930816,0.0,0.6002747252747253,0.20461071946921003,191.11036600032858
0.02927580893682591,0.0,0.5213476619227417,0.1651870412578703,191.0489913014277
0.025210084033613467,0.0,0.6625853071055801,0.20633861734175804,191.0745948046908
0.05017921146953408,0.0,0.5928571428571429,0.1929109062980031,0.268695652173913
0.022448979591836782,0.0,0.6389219183511692,0.1984112693829018,191.05189856266455
0.05752212389380529,0.0,0.5501639344262295,0.1823058174960104,191.0556002926534
0.03302752293577982,0.0,0.816079295154185,0.2547320454269894,191.13706401495764
0.22289156626506024,0.0,0.36046511627906974,0.175007004763239,6.131149311415628
0.03142183817753341,0.0,0.40810908652105704,0.13185927740957712,191.03641616912478
0.02472952086553326,1.0,0.6746179649645918,191.08683691274427,191.05203266699527
0.030162412993039456,1.0,0.6156118143459915,191.07076493519696,191.05632658168176
0.05581395348837215,1.0,0.5971698113207546,191.072927796438,191.09545371962685
0.014814814814814836,1.0,0.3089454129751358,190.97416073533225,0.14772215973003372
0.06687898089171973,1.0,0.5641990798828942,191.06635608522765,0.20358803593947034
0.19424460431654678,1.0,0.5608591885441527,191.10356380485345,191.17703266699527
0.06140350877192979,1.0,0.39937106918238996,191.01526504038154,0.07885375494071144
0.03252032520325199,1.0,0.6463821892393321,191.08070342132802,191.02332896329156
0.025746652935118464,1.0,0.32379193598030165,190.98189424366987,0.10785388127853882
0.015873015873015928,1.0,0.5154053245587795,191.03641616912478,0.15266340209161272
0.026978417266187105,1.0,0.6117136659436009,191.0686402919582,191.06420168988302
0.02313167259786475,1.0,0.550063775510204,191.0489913014277,191.06746744960395
0.013402061855670055,0.7209601174702915,0.6251079758134178,137.8062809052783,191.1001784470464
0.025963149078726988,1.0,0.6301331067686208,191.07386154374947,191.03204834097644
0.032547699214365844,1.0,0.6913191076624636,191.09419270905832,0.1994193127547127
0.02564102564102566,0.0,0.7073333333333334,0.2198923076923077,141.78871716979373
0.027061855670103108,0.0,0.38396528095020555,0.12330814098609258,191.03606480432492
0.07299270072992703,0.0,0.605072463768116,0.2034195493494129,191.07703266699528
0.029490616621983934,0.0,0.5688842325825039,0.17951245476134634,6.261756690886147
0.047210300429184504,0.0,0.642706131078224,0.20697492945222257,191.135743468389
0.051515151515151514,0.0,0.5807365439093484,0.18967550862734994,191.06621123354017
0.049275362318840554,0.0,0.40331974373907975,0.1357785318173761,191.07390766699527
0.046511627906976716,0.0,0.5873423633815974,0.19015619738657222,0.1756159570070277
0.024271844660194164,0.5058162749700414,0.5329116889201218,96.71586470102856,191.08268386460006
0.037234042553191515,0.0,0.6268251273344652,0.19921775096629699,191.01867316935005
0.006970849176172411,0.0,0.5342953857117406,0.1623798704663739,191.02446171860782
0.08910891089108908,0.0,0.21294271972015744,0.09061548918337395,0.11875000000000001
0.03305785123966942,0.0,0.5330172705722993,0.1698225365435906,191.04489671958893
0.013736263736263687,0.0,0.5823161655254541,0.17881572877851531,0.1637950355023541
0.049645390070921946,0.0,0.6750948166877371,0.2174220620275977,8.82724574710044
0.20805369127516782,0.0,0.6047463175122749,0.24384000263623282,191.0556040955667
0.05237633365664407,1.0,0.46414342629482075,191.0319885949807,191.1231865131491
0.01331114808652245,1.0,0.48570043625787684,191.0267361422986,190.9878085290642
0.014551804423748593,1.0,0.611142938985964,191.06474109001817,191.0859120903242
0.01810584958217265,1.0,0.4583450210378681,191.01996792818127,0.1813034188034188
0.0290037831021438,1.0,0.44111192392099485,191.0180673791022,0.10833333333333334
0.0363036303630363,0.7610464297250885,0.5633270321361059,145.4461734264856,0.1725
0.027180067950169917,1.0,0.4234135667396062,191.01221075740222,191.11526796111292
0.04843750000000002,1.0,0.5344488188976377,191.05189856266455,191.0995326669953
0.04166666666666663,0.6269714360831529,0.5859427048634244,119.86273009797594,0.21864864864864864
0.07843137254901966,1.0,0.654275092936803,191.096844606641,191.11828266699527
0.08421052631578951,1.0,0.4458965981164713,191.03606480432492,191.04981258977517
0.009674582233949014,1.0,0.5745492371705965,191.0522998128166,0.1905284147557328
0.016470588235294126,1.0,0.5275135869565217,191.04022791955282,0.18569587628865974
0.0036776997659645483,1.0,0.38559251211766676,190.99381373056036,191.01145599885564
0.03300970873786413,1.0,0.5975855130784709,191.06621123354017,191.11112357608616
0.039076376554174064,1.0,0.5848203664049488,191.06420168988302,191.02166320886718
0.01571428571428568,0.4932714976189606,0.7077186963979416,94.37122965934569,191.2302584734469
0.015625,1.0,0.40763274336283184,191.0040099900041,191.17703266699527
0.017241379310344862,1.0,0.580405002977963,191.05632658168176,0.19659090909090907
0.010084033613445342,1.0,0.6384839650145773,191.0716030665837,191.046289423752
0.03610503282275712,1.0,0.5234418091560948,191.04489671958893,0.1758823529411765
0.037214885954381716,1.0,0.42284076954564065,191.0150493636453,0.25772727272727275
0.05818181818181822,1.0,0.5516853932584269,191.05999283042732,191.07153816150077
0.01866666666666672,1.0,0.6535529874600443,191.07869856323327,191.09098814644733
0.04255319148936165,1.0,0.5526722273710225,191.0556002926534,191.07703266699525
0.033573141486810565,1.0,0.5644028103044496,191.05642545253264,0.16339285714285712
0.033333333333333326,1.0,0.5335844318895167,191.04710799656212,191.0724872124498
0.008620689655172376,1.0,0.44505141388174807,191.01313429805634,0.10952380952380954
0.020263424518743633,1.0,0.4480672268907563,191.0175318624181,0.07303846153846152
0.028277634961439535,1.0,0.5306289136945277,191.04470463159205,0.147
0.06351183063511834,1.0,0.4867617107942973,191.0421147294241,191.01829140825402
0.02252519264967401,1.0,0.4474885844748858,191.01803680013265,0.1623376623376623
0.006956521739130417,1.0,0.484473650302796,191.02446171860782,191.01692628401653
0.04761904761904767,1.0,0.32215743440233235,190.98796561160168,0.12063492063492066
0.019966722129783676,1.0,0.6050240513094602,191.06452989902704,191.05416364412625
0.01782945736434105,0.0,0.48700138916451674,0.15144925395865733,191.0430112361727
0.011196641007697683,0.0,0.6535344015080113,0.1994193127547127,191.06373891376862
0.03665689149560114,0.0,0.6266891891891893,0.1990038242054371,3.3243117347686915
0.04683195592286504,0.16974710148255814,0.5092329545454546,32.5676425079545,10.22583789887943
0.015625,0.0,0.3441838200095739,0.10794264600287218,191.0678489935259
0.03427419354838712,0.0,0.7584529311603017,0.23781813741260663,191.14649503258667
0.0534550195567145,0.0,0.5814784281395988,0.190480034308894,0.17718164188752425
0.02027649769585249,1.0,0.35200868621064063,190.98871822216722,191.17186025320217
0.01927710843373498,0.0,0.5738278516445067,0.1779314880234725,0.1441920731707317
0.013420089467263141,0.0,0.5325633622072505,0.1637950355023541,191.06668517664778
0.02982107355864816,0.0,0.3961516694963214,0.12779182291649085,191.11523864706172
0.009302325581395321,1.0,0.6164079822616408,191.06474575934817,191.1173552476404
0.01543859649122803,0.0,0.521225277375784,0.16099916216010357,191.0406522611744
0.03050847457627115,0.0,0.5548780487804879,0.1756159570070277,191.10972497468757
0.044083526682134555,0.0,0.588937093275488,0.18990618598728676,191.050016537963
0.048414023372287174,0.0,0.5564361847499317,0.18145506243666568,191.0498005241381
0.019914651493598834,0.0,0.5383602239051696,0.1674824626196305,191.11944646009871
0.006051437216338829,0.0,0.5028265697557036,0.15266340209161272,191.03525916272176
0.007890961262553842,1.0,0.4653429602888086,191.01900284346067,190.99868783940906
0.018060836501901156,0.0,0.41036717062634986,0.1285284021384753,6.848253876410715
0.017835909631391256,1.0,0.4576502732240437,191.0196785218519,191.0013513252762
0.024879614767255198,0.7418783222776355,0.57906843013226,141.78871716979373,191.02767552413812
0.024752475247524774,0.0,0.4572564612326043,0.14460268094403872,191.07078266699526
0.05141657922350473,0.0,0.48007246376811596,0.15944671289748621,12.003788704148384
0.020000000000000018,0.0,0.7020785219399538,0.21662355658198615,3.4881682689900386
0.05440414507772018,0.0,0.23349056603773588,0.08636841333463682,0.08307692307692305
0.01071080817916259,0.0,0.6501210653753027,0.19824956206633956,20.86285433259341
0.05670103092783507,0.0,0.5704829615101741,0.18815519773140274,191.06270165875176
0.030660377358490587,0.0,0.6381322957198443,0.20063780192350048,191.08172016699527
0.005135227661759667,0.0,0.5359637774902976,0.16232970154561716,191.01728015021675
0.01591187270501837,0.0,0.5648801128349789,0.17423759566199917,8.4081659090157
0.02073085031623334,0.0,0.4094131319000581,0.12904319466488742,0.14316770186335404
0.03703703703703709,0.0,0.6379492600422834,0.20249588912379612,5.646529887595651
0.02083333333333337,0.0,0.6184971098265897,0.1917991329479769,0.15285714285714286
0.027184466019417486,0.0,0.31453218314532183,0.1025149947494218,7.3463966685750375
0.06284153005464477,0.0,0.6157852564102564,0.20358803593947034,191.07597165903772
0.018279569892473146,0.8611685088269623,0.4985611510791367,164.53234180744315,191.10155647651905
0.5,0.02416752279419774,1.0,5.063025037868435,0.40594010767839395
0.1428571428571429,0.0,0.7619047619047619,0.2714285714285714,0.20392156862745098
0.25,0.00640213318620421,0.7142857142857143,1.5113058996072697,1.5470201853215555
0.25,0.00640213318620421,0.8333333333333334,1.5470201853215555,2.9758312473917563
0.25,0.0,0.40909090909090906,0.1977272727272727,0.375
0.25,0.0,1.0,0.375,78.79747503412497
0.11111111111111116,0.0,0.31999999999999995,0.12933333333333333,0.3333333333333333
0.11111111111111116,0.0,1.0,0.3333333333333333,79.52986315257465
0.5,0.003629668343787839,0.5,0.99282032302755,1.504700538379251
0.33333333333333337,0.002419778895858563,0.5,0.7118802153517008,0.7868802153517007
0.33333333333333337,0.002419778895858563,0.75,0.7868802153517007,0.7618802153517007
0.33333333333333337,0.0,0.6153846153846154,0.2846153846153846,0.4
0.33333333333333337,0.0,1.0,0.4,0.33461538461538465
0.33333333333333337,0.9673208007744264,0.5625,184.9080740888842,185.01532408888423
0.33333333333333337,0.9673208007744264,0.92,185.01532408888423,184.9080740888842
0.19999999999999996,0.007555757180601708,0.7894736842105263,1.7390626154487543,1.8022205101855964
0.19999999999999996,0.007555757180601708,1.0,1.8022205101855964,1.7790626154487543
0.33333333333333337,0.009679115583430917,0.3157894736842105,2.0422577035114293,2.247520861406166
0.33333333333333337,0.009679115583430917,1.0,2.247520861406166,2.777841184433892
0.5,0.0,0.8823529411764706,0.41470588235294115,0.26785714285714285
0.0714285714285714,0.0,0.6153846153846154,0.20604395604395603,0.22142857142857142
0.0714285714285714,0.0,0.6666666666666667,0.22142857142857142,0.33461538461538465
0.125,0.5917695323784343,0.4509803921568627,113.12800648077797,113.2927123631309
0.125,0.5917695323784343,1.0,113.2927123631309,114.37285249474832
0.125,0.5982912495100188,0.4509803921568627,114.37285249474832,114.53755837710125
0.125,0.5982912495100188,1.0,114.53755837710125,4.035154575933007
0.5,0.0024197788958585627,0.21739130434782605,0.6770976066560483,0.29
0.5,0.0,0.8333333333333334,0.4,0.9428203230275509
0.16666666666666663,0.0,0.5,0.19999999999999998,0.35
0.16666666666666663,0.0,1.0,0.35,3.0712812921106245
0.5,0.0,0.6666666666666667,0.35,0.30000000000000004
0.5,0.011541609737604479,1.0,2.6530282189144403,1.8356406460551016
0.5,1.0,0.6428571428571428,191.21988980985242,191.11203266699528
0.5,1.0,0.2833333333333333,191.11203266699528,191.09488980985242
0.5,0.0,1.0,0.44999999999999996,0.3214285714285714
0.5,0.0,0.5714285714285714,0.3214285714285714,1.1826663997864517
0.5,0.3841756231386056,0.6666666666666667,73.68030296769089,73.56363630102422
0.5,0.007933775675997953,1.0,1.9643755588800735,1.7843755588800736
0.5,0.007933775675997953,0.4,1.7843755588800736,1.8893755588800736
0.5,0.0,0.5454545454545454,0.3136363636363636,0.44999999999999996
0.5,0.0,1.0,0.44999999999999996,0.6809401076758523
0.5,0.04460211133085779,0.6,8.843518661517102,8.863518661517102
0.5,0.04460211133085779,0.6666666666666667,8.863518661517102,0.44999999999999996
0.1428571428571429,0.04602353303559923,0.5,8.977692561543753,8.927692561543752
0.1428571428571429,0.04602353303559923,0.33333333333333337,8.927692561543752,9.00983541868661
0.19999999999999996,1.0,0.47619047619047616,191.0798898098524,191.06549420545682
0.19999999999999996,0.839665891893679,0.4545454545454546,160.46929751271512,161.59274029328992
0.19999999999999996,0.019806743892534347,0.5238095238095238,3.9977953581449444,4.642594899367345
0.19999999999999996,0.5198260128264572,0.4375,99.41409683142957,98.78090506834265
0.33333333333333337,0.013086955326455527,0.1842105263157895,2.6532623572540963,2.6538131528477313
0.1428571428571429,0.01806750237844093,0.4193548387096774,3.6173348361707305,3.0060770475549514
0.19999999999999996,0.0032010665931071335,0.5,0.8210100926617375,0.983996793616633
0.25,0.010477949976774875,0.625,2.2625,1.6547538337136987
0.5,0.007259336687575681,0.4,1.6556406460551005,1.4713672050459181
0.25,1.0,0.72,191.16803266699526,0.24202898550724639
0.5,0.011541609737604482,0.7142857142857143,2.5673139332001558,0.33999999999999997
0.19999999999999996,0.03387690454201988,0.7333333333333334,6.746323014923808,0.295
0.5,0.00436231844215184,0.5,1.1326663997864526,1.1969521140721668
0.19999999999999996,0.009679115583434253,0.5384615384615384,2.0690593229452645,1.9799232137799063
0.33333333333333337,0.012746976302613058,0.8125,2.776855012119287,0.33999999999999997
0.5,0.007933775675998064,1.0,1.9643755588800946,0.4
0.5,0.0024197788958585614,1.0,0.9118802153517003,0.44999999999999996
0.5,0.0032010665931021115,0.24,0.833010092660779,0.20500000000000002
0.5,0.006402133186204222,0.5,1.5220201853215576,1.456644591369433
0.33333333333333337,0.010753732636654079,0.5,2.302640575778754,0.4
0.25,1.0,0.7241379310344828,191.1692740463056,191.15703266699526
0.5,0.3176806610535002,0.33333333333333337,60.8879419175816,59.90055710695262
0.5,0.0043623184421518425,1.0,1.2826663997864531,0.39
0.33333333333333337,0.0036296683437835077,0.5625,0.9615703230267232,0.9524357076421078
0.5,0.022987899510656346,1.0,4.837862045841156,0.375
0.25,0.009903371946267172,0.11111111111111116,1.9986595838343766,0.2357142857142857
0.5,0.0032010665931021345,0.8571428571428572,1.0181529498036406,0.255
0.5,0.015446834420758563,0.5,3.248445918332799,5.365678732248808
0.5,0.2608343190549148,0.7142857142857143,50.15156655320415,0.29
0.5,0.01363476162163273,0.5,2.902562839459084,0.44999999999999996
0.33333333333333337,0.009603199779306232,0.8,2.173030277982317,2.122449901129139
0.5,0.013472758702289783,0.33333333333333337,2.821640202931512,0.3
0.33333333333333337,0.03171203101595193,0.25,6.228098380168623,5.19853951172585
0.02857142857142858,0.062271118742832844,0.36363636363636365,12.003788704148384,11.726838819381541
0.09090909090909094,0.011541609737604513,0.109375,2.2631134461871745,1.9903262505010508
0.03125,0.020674599949055888,0.26415094339622647,4.034926572871867,3.6527385311568823
0.050000000000000044,0.01636708108205444,0.2941176470588235,3.2273351644803134,4.582747434714646
0.5,0.007555757180601704,0.19999999999999996,1.6522205101855956,1.5081545761196617
0.19999999999999996,0.01280426637240844,0.16666666666666663,2.554040370643115,0.175
0.19999999999999996,0.022987899510656346,0.2727272727272727,4.5296802276593375,0.14166666666666666
0.33333333333333337,0.007555757180601704,0.4444444444444444,1.675553843518929,1.585820101465727
0.33333333333333337,0.00913446501684732,0.6666666666666667,2.0435595774162914,1.6522205101856198
0.125,0.012746976302613063,0.24,2.5426050121192882,0.195
0.052631578947368474,0.7791941666430428,0.1578947368421053,148.79342829499305,147.1122585589219
0.16666666666666663,0.001209889447929291,0.19999999999999996,0.3409401076758521,1.811580753730952
0.25,0.012804266372408444,0.33333333333333337,2.619040370643116,0.15
0.1428571428571429,0.015159871330756735,0.038461538461538436,2.9480668596239026,0.09285714285714286
0.125,0.01395312579087613,0.125,2.7383312473917574,0.07083333333333335
0.5,0.2897704171717973,0.375,55.573017384429996,0.11785714285714287
0.33333333333333337,0.02308321947520896,0.375,4.6185564378288815,2.852743714221619
0.5,0.00628676998606491,0.5,1.499999999999997,0.25
0.33333333333333337,0.0055444099776642665,0.6,1.3383005244258368,0.9610100926607796
0.19999999999999996,0.21688090962110035,0.5,41.60758447059442,40.01414207754953
0.0625,0.07017358797989737,0.33333333333333337,13.513276245199135,146.96605296345962
0.25,0.004839557791717128,0.6,1.1787604307034016,1.3737604307034017
0.11111111111111116,0.01108881995532853,0.2142857142857143,2.2142200964707204,2.4166010488516725
0.038461538461538436,0.020353490874235932,0.2222222222222222,3.9632190706940498,3.0093855409423775
0.06666666666666665,0.016277397770962147,0.36363636363636365,3.2360722951525265,2.856188390248914
0.08333333333333337,0.009679115583434282,0.23076923076923073,1.9417516306375775,0.10285714285714286
0.16666666666666663,0.03802981049776733,0.09999999999999998,7.339017380701974,6.243216521234578
0.125,0.00527378583637997,0.4,1.1641445913694364,0.15999999999999998
0.021276595744680882,0.17901458200158415,0.1839080459770115,34.231327609101385,32.5200410492044
0.2857142857142857,0.018626011297696483,0.1875,3.69724205264052,4.0399589974339785
0.08333333333333337,0.03750657288580773,0.6363636363636364,7.375052428860451,6.368375271012215
0.5,0.011088819955328512,0.4117647058823529,2.3901304606163754,4.172292651192018
0.19999999999999996,0.02308321947520896,0.46153846153846156,4.6045179762904205,4.3
0.11111111111111116,0.022667271541805138,0.5454545454545454,4.523631227526488,0.18181818181818182
0.09999999999999998,0.010337299974527132,0.6,2.1831531449263446,0.16666666666666669
0.04255319148936165,0.02298789951065642,0.26086956521739135,4.478888872853196,6.3113090937198475
0.1428571428571429,0.29475896756592324,0.2857142857142857,56.391288509541965,55.63766997833553
0.25,0.013953125790880675,1.0,3.038331247392625,1.8547538337153378
0.16666666666666663,0.3082180011106436,0.33333333333333337,58.98173746655231,58.66889727571281
0.33333333333333337,0.01308695532645553,0.5,2.7479991993593598,0.25
0.08333333333333337,0.004191179990709948,0.21052631578947367,0.8881578947368418,3.270617749697976
0.052631578947368474,0.029062541849837017,0.2857142857142857,5.6488755094557535,0.255
0.5,0.0036296683437878467,0.33333333333333337,0.9428203230275514,0.15999999999999998
0.16666666666666663,0.011541609737604491,0.3793103448275862,2.366821322362719,0.20307692307692304
0.5,0.00320106659310211,0.19999999999999996,0.8210100926607787,0.5309401076758502
0.33333333333333337,0.004839557791717125,0.33333333333333337,1.1237604307034013,0.30000000000000004
0.1428571428571429,0.022987899510656346,0.125,4.468219188698298,42.224260808647315
0.33333333333333337,0.0024197788958585644,0.33333333333333337,0.6618802153517009,0.8000000000000003
0.04761904761904767,0.009449538668572576,0.33333333333333337,1.9179856154148767,2.7841645807250934
0.09090909090909094,0.003629668343787852,0.14634146341463417,0.7639954893246701,1.570825262285128
0.16666666666666663,0.01154160973760448,0.33333333333333337,2.353028218914441,2.418786110832926
0.5,0.0024197788958616523,0.5,0.7618802153522903,0.19999999999999998
